"aq",,,,
"Czas","Si³a","Przemieszczenie","Naprê¿.","Rozstaw"
"sec","N","mm","N/mm2","mm"
"1974","-0,04418691","-3,572876","-0,0002500468","6,886375"
"1974,01","-0,04378955","-3,573376","-0,0002477982","6,886875"
"1974,02","-0,0436306","-3,574251","-0,0002468987","6,887751"
"1974,03","-0,04378955","-3,575626","-0,0002477982","6,889126"
"1974,04","-0,04394849","-3,576752","-0,0002486976","6,890251"
"1974,05","-0,0436306","-3,577501","-0,0002468987","6,891001"
"1974,06","-0,0427564","-3,578377","-0,0002419517","6,891876"
"1974,07","-0,04148483","-3,579126","-0,0002347561","6,892626"
"1974,08","-0,04076958","-3,58","-0,0002307086","6,893499"
"1974,09","-0,04092852","-3,580875","-0,0002316081","6,894375"
"1974,1","-0,04116694","-3,581501","-0,0002329572","6,895"
"1974,11","-0,04132589","-3,582127","-0,0002338567","6,895626"
"1974,12","-0,04172325","-3,58275","-0,0002361053","6,89625"
"1974,13","-0,04220009","-3,58325","-0,0002388037","6,896749"
"1974,14","-0,04220009","-3,583876","-0,0002388037","6,897375"
"1974,15","-0,0415643","-3,585125","-0,0002352059","6,898624"
"1974,16","-0,04116694","-3,586626","-0,0002329572","6,900126"
"1974,17","-0,04148483","-3,587502","-0,0002347561","6,901001"
"1974,18","-0,04220009","-3,588375","-0,0002388037","6,901875"
"1974,19","-0,0427564","-3,589251","-0,0002419517","6,90275"
"1974,2","-0,0427564","-3,59","-0,0002419517","6,9035"
"1974,21","-0,0427564","-3,590752","-0,0002419517","6,904251"
"1974,22","-0,0427564","-3,591375","-0,0002419517","6,904875"
"1974,23","-0,04259745","-3,592125","-0,0002410523","6,905624"
"1974,24","-0,04220009","-3,592876","-0,0002388037","6,906376"
"1974,25","-0,0418822","-3,5935","-0,0002370048","6,907"
"1974,26","-0,04172325","-3,594501","-0,0002361053","6,908001"
"1974,27","-0,04172325","-3,596001","-0,0002361053","6,9095"
"1974,28","-0,04172325","-3,59675","-0,0002361053","6,91025"
"1974,29","-0,04196167","-3,597626","-0,0002374545","6,911125"
"1974,3","-0,04220009","-3,598625","-0,0002388037","6,912125"
"1974,31","-0,04235904","-3,599501","-0,0002397031","6,913"
"1974,32","-0,0418822","-3,60025","-0,0002370048","6,91375"
"1974,33","-0,04092852","-3,600876","-0,0002316081","6,914375"
"1974,34","-0,04069011","-3,601376","-0,0002302589","6,914875"
"1974,35","-0,04108747","-3,602125","-0,0002325075","6,915625"
"1974,36","-0,0415643","-3,602877","-0,0002352059","6,916376"
"1974,37","-0,04148483","-3,6035","-0,0002347561","6,917"
"1974,38","-0,04132589","-3,604376","-0,0002338567","6,917875"
"1974,39","-0,0415643","-3,605875","-0,0002352059","6,919374"
"1974,4","-0,0418822","-3,60675","-0,0002370048","6,92025"
"1974,41","-0,0418822","-3,6075","-0,0002370048","6,921"
"1974,42","-0,0418822","-3,608501","-0,0002370048","6,922001"
"1974,43","-0,0418822","-3,609251","-0,0002370048","6,92275"
"1974,44","-0,04172325","-3,610126","-0,0002361053","6,923626"
"1974,45","-0,04132589","-3,61075","-0,0002338567","6,92425"
"1974,46","-0,04092852","-3,611376","-0,0002316081","6,924875"
"1974,47","-0,04108747","-3,612125","-0,0002325075","6,925625"
"1974,48","-0,0415643","-3,612751","-0,0002352059","6,92625"
"1974,49","-0,04172325","-3,613377","-0,0002361053","6,926876"
"1974,5","-0,0415643","-3,61425","-0,0002352059","6,92775"
"1974,51","-0,0415643","-3,615625","-0,0002352059","6,929125"
"1974,52","-0,04212062","-3,616751","-0,0002383539","6,93025"
"1974,53","-0,04259745","-3,6175","-0,0002410523","6,931"
"1974,54","-0,04259745","-3,618376","-0,0002410523","6,931875"
"1974,55","-0,04220009","-3,619251","-0,0002388037","6,932751"
"1974,56","-0,0418822","-3,620001","-0,0002370048","6,9335"
"1974,57","-0,04148483","-3,62075","-0,0002347561","6,93425"
"1974,58","-0,04148483","-3,6215","-0,0002347561","6,934999"
"1974,59","-0,04220009","-3,622126","-0,0002388037","6,935625"
"1974,6","-0,04315376","-3,622751","-0,0002442003","6,936251"
"1974,61","-0,04394849","-3,623251","-0,0002486976","6,93675"
"1974,62","-0,04482269","-3,623877","-0,0002536446","6,937376"
"1974,63","-0,04561742","-3,625","-0,0002581418","6,938499"
"1974,64","-0,04545848","-3,626501","-0,0002572424","6,940001"
"1974,65","-0,04458427","-3,627626","-0,0002522954","6,941126"
"1974,66","-0,0436306","-3,628376","-0,0002468987","6,941875"
"1974,67","-0,04331271","-3,629251","-0,0002450998","6,942751"
"1974,68","-0,0427564","-3,630001","-0,0002419517","6,943501"
"1974,69","-0,0418822","-3,630751","-0,0002370048","6,94425"
"1974,7","-0,04076958","-3,631376","-0,0002307086","6,944876"
"1974,71","-0,03989537","-3,632126","-0,0002257616","6,945625"
"1974,72","-0,03910065","-3,632875","-0,0002212644","6,946375"
"1974,73","-0,0389417","-3,633375","-0,0002203649","6,946875"
"1974,74","-0,03965696","-3,634501","-0,0002244125","6,948"
"1974,75","-0,04029274","-3,635876","-0,0002280103","6,949375"
"1974,76","-0,04053116","-3,636751","-0,0002293594","6,950251"
"1974,77","-0,04045169","-3,637627","-0,0002289097","6,951126"
"1974,78","-0,04045169","-3,6385","-0,0002289097","6,952"
"1974,79","-0,04076958","-3,639376","-0,0002307086","6,952875"
"1974,8","-0,04116694","-3,640125","-0,0002329572","6,953625"
"1974,81","-0,04116694","-3,640877","-0,0002329572","6,954376"
"1974,82","-0,04092852","-3,6415","-0,0002316081","6,955"
"1974,83","-0,04116694","-3,642126","-0,0002329572","6,955626"
"1974,84","-0,0418822","-3,643002","-0,0002370048","6,956501"
"1974,85","-0,04220009","-3,643501","-0,0002388037","6,957001"
"1974,86","-0,04196167","-3,644377","-0,0002374545","6,957876"
"1974,87","-0,04132589","-3,645876","-0,0002338567","6,959375"
"1974,88","-0,04069011","-3,646626","-0,0002302589","6,960125"
"1974,89","-0,04053116","-3,647501","-0,0002293594","6,961"
"1974,9","-0,04132589","-3,648376","-0,0002338567","6,961876"
"1974,91","-0,04251798","-3,64925","-0,0002406025","6,962749"
"1974,92","-0,04315376","-3,650002","-0,0002442003","6,963501"
"1974,93","-0,0427564","-3,650751","-0,0002419517","6,964251"
"1974,94","-0,04212062","-3,651501","-0,0002383539","6,965"
"1974,95","-0,0415643","-3,652126","-0,0002352059","6,965626"
"1974,96","-0,04116694","-3,652876","-0,0002329572","6,966375"
"1974,97","-0,04045169","-3,653376","-0,0002289097","6,966875"
"1974,98","-0,03973643","-3,654251","-0,0002248622","6,967751"
"1974,99","-0,03973643","-3,655626","-0,0002248622","6,969126"
"1975","-0,04013379","-3,656626","-0,0002271108","6,970125"
"1975,01","-0,04053116","-3,657625","-0,0002293594","6,971125"
"1975,02","-0,04076958","-3,658377","-0,0002307086","6,971876"
"1975,03","-0,04116694","-3,659126","-0,0002329572","6,972626"
"1975,04","-0,04116694","-3,660002","-0,0002329572","6,973501"
"1975,05","-0,04116694","-3,660751","-0,0002329572","6,974251"
"1975,06","-0,04108747","-3,661501","-0,0002325075","6,975"
"1975,07","-0,04092852","-3,662127","-0,0002316081","6,975626"
"1975,08","-0,04069011","-3,66275","-0,0002302589","6,97625"
"1975,09","-0,04029274","-3,66325","-0,0002280103","6,976749"
"1975,1","-0,04045169","-3,663876","-0,0002289097","6,977375"
"1975,11","-0,04076958","-3,665001","-0,0002307086","6,9785"
"1975,12","-0,04108747","-3,6665","-0,0002325075","6,98"
"1975,13","-0,04076958","-3,667501","-0,0002307086","6,981001"
"1975,14","-0,04076958","-3,668501","-0,0002307086","6,982"
"1975,15","-0,04092852","-3,66925","-0,0002316081","6,98275"
"1975,16","-0,04053116","-3,67","-0,0002293594","6,9835"
"1975,17","-0,03989537","-3,670876","-0,0002257616","6,984375"
"1975,18","-0,04005432","-3,671501","-0,0002266611","6,985001"
"1975,19","-0,04132589","-3,672127","-0,0002338567","6,985626"
"1975,2","-0,04291534","-3,672876","-0,0002428512","6,986376"
"1975,21","-0,04378955","-3,673376","-0,0002477982","6,986876"
"1975,22","-0,04355113","-3,674376","-0,000246449","6,987875"
"1975,23","-0,04259745","-3,675877","-0,0002410523","6,989376"
"1975,24","-0,04220009","-3,67675","-0,0002388037","6,99025"
"1975,25","-0,0427564","-3,677626","-0,0002419517","6,991125"
"1975,26","-0,04394849","-3,678625","-0,0002486976","6,992125"
"1975,27","-0,04418691","-3,679501","-0,0002500468","6,993"
"1975,28","-0,04355113","-3,68025","-0,000246449","6,99375"
"1975,29","-0,04259745","-3,680876","-0,0002410523","6,994375"
"1975,3","-0,04220009","-3,681501","-0,0002388037","6,995001"
"1975,31","-0,04235904","-3,682125","-0,0002397031","6,995625"
"1975,32","-0,04299482","-3,682877","-0,0002433009","6,996376"
"1975,33","-0,04394849","-3,6835","-0,0002486976","6,997"
"1975,34","-0,04458427","-3,684376","-0,0002522954","6,997875"
"1975,35","-0,04458427","-3,685751","-0,0002522954","6,99925"
"1975,36","-0,04394849","-3,68675","-0,0002486976","7,00025"
"1975,37","-0,04355113","-3,6875","-0,000246449","7,000999"
"1975,38","-0,04355113","-3,688375","-0,000246449","7,001875"
"1975,39","-0,04378955","-3,689251","-0,0002477982","7,00275"
"1975,4","-0,04378955","-3,690001","-0,0002477982","7,0035"
"1975,41","-0,0436306","-3,69075","-0,0002468987","7,00425"
"1975,42","-0,04378955","-3,691502","-0,0002477982","7,005001"
"1975,43","-0,04378955","-3,692125","-0,0002477982","7,005625"
"1975,44","-0,04378955","-3,692875","-0,0002477982","7,006374"
"1975,45","-0,0436306","-3,693501","-0,0002468987","7,007"
"1975,46","-0,04355113","-3,694376","-0,000246449","7,007875"
"1975,47","-0,04339218","-3,695751","-0,0002455495","7,009251"
"1975,48","-0,04315376","-3,696627","-0,0002442003","7,010126"
"1975,49","-0,04315376","-3,6975","-0,0002442003","7,011"
"1975,5","-0,04355113","-3,698376","-0,000246449","7,011875"
"1975,51","-0,04418691","-3,699125","-0,0002500468","7,012625"
"1975,52","-0,04482269","-3,700001","-0,0002536446","7,0135"
"1975,53","-0,04498164","-3,70075","-0,000254544","7,01425"
"1975,54","-0,04442533","-3,7015","-0,0002513959","7,014999"
"1975,55","-0,04355113","-3,702126","-0,000246449","7,015625"
"1975,56","-0,04291534","-3,702751","-0,0002428512","7,016251"
"1975,57","-0,04291534","-3,703251","-0,0002428512","7,01675"
"1975,58","-0,04378955","-3,704","-0,0002477982","7,0175"
"1975,59","-0,04474322","-3,705126","-0,0002531949","7,018625"
"1975,6","-0,04474322","-3,706625","-0,0002531949","7,020124"
"1975,61","-0,04434586","-3,7075","-0,0002509462","7,021"
"1975,62","-0,04434586","-3,708376","-0,0002509462","7,021875"
"1975,63","-0,04434586","-3,709251","-0,0002509462","7,022751"
"1975,64","-0,0436306","-3,709875","-0,0002468987","7,023375"
"1975,65","-0,04259745","-3,710751","-0,0002410523","7,02425"
"1975,66","-0,0418822","-3,711376","-0,0002370048","7,024876"
"1975,67","-0,04148483","-3,712126","-0,0002347561","7,025625"
"1975,68","-0,04148483","-3,712875","-0,0002347561","7,026375"
"1975,69","-0,04148483","-3,713375","-0,0002347561","7,026875"
"1975,7","-0,04148483","-3,714376","-0,0002347561","7,027876"
"1975,71","-0,0415643","-3,715876","-0,0002352059","7,029375"
"1975,72","-0,04196167","-3,716751","-0,0002374545","7,030251"
"1975,73","-0,04259745","-3,717627","-0,0002410523","7,031126"
"1975,74","-0,04331271","-3,718626","-0,0002450998","7,032125"
"1975,75","-0,0436306","-3,719501","-0,0002468987","7,033001"
"1975,76","-0,04355113","-3,720251","-0,000246449","7,033751"
"1975,77","-0,04355113","-3,720877","-0,000246449","7,034376"
"1975,78","-0,04355113","-3,7215","-0,000246449","7,035"
"1975,79","-0,04331271","-3,722126","-0,0002450998","7,035625"
"1975,8","-0,04259745","-3,722876","-0,0002410523","7,036375"
"1975,81","-0,04196167","-3,723375","-0,0002374545","7,036875"
"1975,82","-0,04196167","-3,724251","-0,0002374545","7,03775"
"1975,83","-0,04235904","-3,725626","-0,0002397031","7,039125"
"1975,84","-0,04235904","-3,726751","-0,0002397031","7,040251"
"1975,85","-0,04235904","-3,727625","-0,0002397031","7,041124"
"1975,86","-0,0427564","-3,728376","-0,0002419517","7,041876"
"1975,87","-0,04355113","-3,72925","-0,000246449","7,042749"
"1975,88","-0,04434586","-3,730001","-0,0002509462","7,043501"
"1975,89","-0,04474322","-3,730875","-0,0002531949","7,044374"
"1975,9","-0,04474322","-3,731501","-0,0002531949","7,045"
"1975,91","-0,04442533","-3,732126","-0,0002513959","7,045626"
"1975,92","-0,04394849","-3,732876","-0,0002486976","7,046375"
"1975,93","-0,04339218","-3,733501","-0,0002455495","7,047001"
"1975,94","-0,04259745","-3,734375","-0,0002410523","7,047874"
"1975,95","-0,0418822","-3,735626","-0,0002370048","7,049126"
"1975,96","-0,04132589","-3,736752","-0,0002338567","7,050251"
"1975,97","-0,04092852","-3,737501","-0,0002316081","7,051001"
"1975,98","-0,04053116","-3,738377","-0,0002293594","7,051876"
"1975,99","-0,04053116","-3,73925","-0,0002293594","7,05275"
"1976","-0,04148483","-3,740002","-0,0002347561","7,053501"
"1976,01","-0,04251798","-3,740751","-0,0002406025","7,054251"
"1976,02","-0,04259745","-3,741501","-0,0002410523","7,055"
"1976,03","-0,04196167","-3,742126","-0,0002374545","7,055626"
"1976,04","-0,04172325","-3,74275","-0,0002361053","7,05625"
"1976,05","-0,04212062","-3,743376","-0,0002383539","7,056875"
"1976,06","-0,04259745","-3,744001","-0,0002410523","7,057501"
"1976,07","-0,04235904","-3,745127","-0,0002397031","7,058626"
"1976,08","-0,0415643","-3,746626","-0,0002352059","7,060125"
"1976,09","-0,04116694","-3,747501","-0,0002329572","7,061001"
"1976,1","-0,0418822","-3,748375","-0,0002370048","7,061874"
"1976,11","-0,04251798","-3,749126","-0,0002406025","7,062626"
"1976,12","-0,04291534","-3,75","-0,0002428512","7,063499"
"1976,13","-0,04299482","-3,750751","-0,0002433009","7,064251"
"1976,14","-0,04291534","-3,751375","-0,0002428512","7,064875"
"1976,15","-0,04212062","-3,752127","-0,0002383539","7,065626"
"1976,16","-0,0415643","-3,752876","-0,0002352059","7,066376"
"1976,17","-0,04196167","-3,753376","-0,0002374545","7,066875"
"1976,18","-0,04315376","-3,754501","-0,0002442003","7,068001"
"1976,19","-0,04402797","-3,756001","-0,0002491473","7,0695"
"1976,2","-0,04434586","-3,75675","-0,0002509462","7,07025"
"1976,21","-0,04394849","-3,757626","-0,0002486976","7,071125"
"1976,22","-0,04315376","-3,758501","-0,0002442003","7,072001"
"1976,23","-0,04259745","-3,759377","-0,0002410523","7,072876"
"1976,24","-0,04251798","-3,76025","-0,0002406025","7,07375"
"1976,25","-0,0427564","-3,760876","-0,0002419517","7,074375"
"1976,26","-0,04291534","-3,761501","-0,0002428512","7,075001"
"1976,27","-0,04299482","-3,762125","-0,0002433009","7,075624"
"1976,28","-0,04331271","-3,762877","-0,0002450998","7,076376"
"1976,29","-0,04331271","-3,763376","-0,0002450998","7,076876"
"1976,3","-0,04291534","-3,764252","-0,0002428512","7,077751"
"1976,31","-0,04251798","-3,765751","-0,0002406025","7,07925"
"1976,32","-0,04235904","-3,766626","-0,0002397031","7,080126"
"1976,33","-0,04220009","-3,7675","-0,0002388037","7,080999"
"1976,34","-0,04235904","-3,768375","-0,0002397031","7,081875"
"1976,35","-0,04251798","-3,769251","-0,0002406025","7,08275"
"1976,36","-0,04235904","-3,77","-0,0002397031","7,0835"
"1976,37","-0,04235904","-3,77075","-0,0002397031","7,084249"
"1976,38","-0,04291534","-3,771502","-0,0002428512","7,085001"
"1976,39","-0,04339218","-3,772125","-0,0002455495","7,085625"
"1976,4","-0,04299482","-3,772877","-0,0002433009","7,086376"
"1976,41","-0,04220009","-3,773376","-0,0002388037","7,086876"
"1976,42","-0,04212062","-3,77425","-0,0002383539","7,087749"
"1976,43","-0,04299482","-3,775625","-0,0002433009","7,089125"
"1976,44","-0,04378955","-3,776627","-0,0002477982","7,090126"
"1976,45","-0,04394849","-3,7775","-0,0002486976","7,091"
"1976,46","-0,04355113","-3,778376","-0,000246449","7,091875"
"1976,47","-0,04315376","-3,779125","-0,0002442003","7,092625"
"1976,48","-0,04291534","-3,780001","-0,0002428512","7,0935"
"1976,49","-0,04299482","-3,78075","-0,0002433009","7,09425"
"1976,5","-0,04339218","-3,781376","-0,0002455495","7,094875"
"1976,51","-0,04355113","-3,782001","-0,000246449","7,095501"
"1976,52","-0,04291534","-3,782751","-0,0002428512","7,096251"
"1976,53","-0,04196167","-3,783251","-0,0002374545","7,09675"
"1976,54","-0,04172325","-3,783876","-0,0002361053","7,097376"
"1976,55","-0,04212062","-3,785126","-0,0002383539","7,098625"
"1976,56","-0,04220009","-3,786501","-0,0002388037","7,1"
"1976,57","-0,04235904","-3,7875","-0,0002397031","7,101"
"1976,58","-0,0427564","-3,788376","-0,0002419517","7,101875"
"1976,59","-0,04331271","-3,789251","-0,0002450998","7,102751"
"1976,6","-0,04331271","-3,790001","-0,0002450998","7,1035"
"1976,61","-0,0427564","-3,790751","-0,0002419517","7,10425"
"1976,62","-0,04212062","-3,791376","-0,0002383539","7,104876"
"1976,63","-0,0418822","-3,792126","-0,0002370048","7,105625"
"1976,64","-0,04251798","-3,792875","-0,0002406025","7,106375"
"1976,65","-0,04315376","-3,793501","-0,0002442003","7,107"
"1976,66","-0,0427564","-3,794626","-0,0002419517","7,108126"
"1976,67","-0,04172325","-3,795876","-0,0002361053","7,109375"
"1976,68","-0,04132589","-3,796751","-0,0002338567","7,11025"
"1976,69","-0,04148483","-3,797626","-0,0002347561","7,111126"
"1976,7","-0,04196167","-3,7985","-0,0002374545","7,112"
"1976,71","-0,04251798","-3,799376","-0,0002406025","7,112875"
"1976,72","-0,04235904","-3,800125","-0,0002397031","7,113625"
"1976,73","-0,04172325","-3,800751","-0,0002361053","7,11425"
"1976,74","-0,04108747","-3,8015","-0,0002325075","7,115"
"1976,75","-0,04132589","-3,802126","-0,0002338567","7,115625"
"1976,76","-0,04259745","-3,802752","-0,0002410523","7,116251"
"1976,77","-0,0436306","-3,803375","-0,0002468987","7,116875"
"1976,78","-0,04402797","-3,804377","-0,0002491473","7,117876"
"1976,79","-0,04394849","-3,805876","-0,0002486976","7,119375"
"1976,8","-0,04355113","-3,806751","-0,000246449","7,120251"
"1976,81","-0,04291534","-3,807627","-0,0002428512","7,121126"
"1976,82","-0,04172325","-3,808376","-0,0002361053","7,121876"
"1976,83","-0,04069011","-3,809252","-0,0002302589","7,122751"
"1976,84","-0,04045169","-3,810001","-0,0002289097","7,123501"
"1976,85","-0,04092852","-3,810751","-0,0002316081","7,12425"
"1976,86","-0,04172325","-3,811501","-0,0002361053","7,125"
"1976,87","-0,04196167","-3,812126","-0,0002374545","7,125626"
"1976,88","-0,0415643","-3,812876","-0,0002352059","7,126375"
"1976,89","-0,04092852","-3,813375","-0,0002316081","7,126875"
"1976,9","-0,04053116","-3,814375","-0,0002293594","7,127874"
"1976,91","-0,04029274","-3,81575","-0,0002280103","7,12925"
"1976,92","-0,04005432","-3,816626","-0,0002266611","7,130125"
